Anomaly_Key,Chapter_Key,Chapter_Code,Chapter_Name,Year_Month,Year_Num,Month_Num,Full_Date,Trade_Type,Total_Value,Baseline_Mean,Baseline_Std,Z_Score,Pct_Change,Anomaly_Type,AI_Explanation,AI_Sources,Detected_At
8589936057,61,61,Apparel and clothing accessories; knitted or crocheted,202208,2022,8,2022-08-01,Import,1142891208.0,686362977.75,94135704.39574976,4.85,0.6651,SPIKE,,,2026-03-27 02:19:48.108106
8589936108,62,62,Apparel and clothing accessories; not knitted or crocheted,202208,2022,8,2022-08-01,Import,806524786.0,497037725.75,78195513.47375767,3.96,0.6227,SPIKE,,,2026-03-27 02:19:48.108106
1118,64,64,Footwear; gaiters and the like; parts of such articles,202208,2022,8,2022-08-01,Import,478985930.0,271555541.0833333,60854532.31316317,3.41,0.7639,SPIKE,,,2026-03-27 02:19:48.108106
8589936145,64,64,Footwear; gaiters and the like; parts of such articles,202208,2022,8,2022-08-01,Export,9491040.0,7117808.5,1158920.9861858964,2.05,0.3334,SPIKE,,,2026-03-27 02:19:48.108106
8589936211,65,65,Headgear and parts thereof,202208,2022,8,2022-08-01,Import,81940683.0,51310808.333333336,7451714.675027917,4.11,0.5969,SPIKE,,,2026-03-27 02:19:48.108106
1314,80,80,Tin; articles thereof,202208,2022,8,2022-08-01,Export,2323829.0,4703015.75,1173998.7477437276,-2.03,-0.5059,DROP,,,2026-03-27 02:19:48.108106
8589937001,93,93,Arms and ammunition; parts and accessories thereof,202208,2022,8,2022-08-01,Import,86385258.0,47768730.5,9577380.942496054,4.03,0.8084,SPIKE,,,2026-03-27 02:19:48.108106
35,1,01,Animals; live,202209,2022,9,2022-09-01,Import,85431845.0,56930920.25,13949868.431761323,2.04,0.5006,SPIKE,,,2026-03-27 02:19:48.108106
196,7,07,Vegetables and certain roots and tubers; edible,202209,2022,9,2022-09-01,Export,1030206342.0,563445317.5,178415998.46898943,2.62,0.8284,SPIKE,,,2026-03-27 02:19:48.108106
8589934777,9,09,"Coffee, tea, mate and spices",202209,2022,9,2022-09-01,Export,95257419.0,69946440.58333333,11597205.667277977,2.18,0.3619,SPIKE,,,2026-03-27 02:19:48.108106
255,10,10,Cereals,202209,2022,9,2022-09-01,Export,1274187953.0,843545779.9166666,126500089.61978547,3.4,0.5105,SPIKE,,,2026-03-27 02:19:48.108106
306,10,10,Cereals,202209,2022,9,2022-09-01,Import,106893490.0,252703058.75,72616943.02204295,-2.01,-0.577,DROP,,,2026-03-27 02:19:48.108106
8589934923,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,202209,2022,9,2022-09-01,Export,459486.0,210760.83333333334,72271.39974597437,3.44,1.1801,SPIKE,,,2026-03-27 02:19:48.108106
8589935656,42,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",202209,2022,9,2022-09-01,Import,296903125.0,223052865.16666666,34361819.64297861,2.15,0.3311,SPIKE,,,2026-03-27 02:19:48.108106
8589935897,53,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,202209,2022,9,2022-09-01,Import,6458810.0,3699433.5833333335,774503.6491836632,3.56,0.7459,SPIKE,,,2026-03-27 02:19:48.108106
1064,58,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",202209,2022,9,2022-09-01,Export,10138295.0,7756268.75,1067427.8823906234,2.23,0.3071,SPIKE,,,2026-03-27 02:19:48.108106
8589936058,61,61,Apparel and clothing accessories; knitted or crocheted,202209,2022,9,2022-09-01,Import,1067160187.0,717223223.75,161536727.28510174,2.17,0.4879,SPIKE,,,2026-03-27 02:19:48.108106
8589936109,62,62,Apparel and clothing accessories; not knitted or crocheted,202209,2022,9,2022-09-01,Import,774284204.0,518557404.4166667,118650880.85655263,2.16,0.4932,SPIKE,,,2026-03-27 02:19:48.108106
8589936146,64,64,Footwear; gaiters and the like; parts of such articles,202209,2022,9,2022-09-01,Export,10724349.0,7244674.416666667,1331070.4865174193,2.61,0.4803,SPIKE,,,2026-03-27 02:19:48.108106
8589936212,65,65,Headgear and parts thereof,202209,2022,9,2022-09-01,Import,81750535.0,54057112.25,11493406.60906827,2.41,0.5123,SPIKE,,,2026-03-27 02:19:48.108106
8589936236,66,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",202209,2022,9,2022-09-01,Export,1048000.0,405055.25,81927.22686531572,7.85,1.5873,SPIKE,,,2026-03-27 02:19:48.108106
1677,97,97,Works of art; collectors' pieces and antiques,202209,2022,9,2022-09-01,Export,19252847.0,11710659.25,2334287.6708594398,3.23,0.644,SPIKE,,,2026-03-27 02:19:48.108106
36,1,01,Animals; live,202210,2022,10,2022-10-01,Import,108898925.0,58651795.0,16112456.216973886,3.12,0.8567,SPIKE,,,2026-03-27 02:19:48.108106
256,10,10,Cereals,202210,2022,10,2022-10-01,Export,1730707358.0,885235497.1666666,174713359.0069416,4.84,0.9551,SPIKE,,,2026-03-27 02:19:48.108106
341,12,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",202210,2022,10,2022-10-01,Export,1677219161.0,777238438.9166666,401570952.43414,2.24,1.1579,SPIKE,,,2026-03-27 02:19:48.108106
8589934889,13,13,"Lac; gums, resins and other vegetable saps and extracts",202210,2022,10,2022-10-01,Export,9169129.0,6841948.75,1054419.2832042347,2.21,0.3401,SPIKE,,,2026-03-27 02:19:48.108106
8589934995,15,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",202210,2022,10,2022-10-01,Export,873766586.0,624150579.5,66660341.679220825,3.74,0.3999,SPIKE,,,2026-03-27 02:19:48.108106
413,16,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",202210,2022,10,2022-10-01,Import,254948783.0,191372190.83333334,26469643.26152522,2.4,0.3322,SPIKE,,,2026-03-27 02:19:48.108106
487,19,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",202210,2022,10,2022-10-01,Export,885883017.0,609499106.8333334,57718468.86841757,4.79,0.4535,SPIKE,,,2026-03-27 02:19:48.108106
8589935136,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",202210,2022,10,2022-10-01,Export,46800123.0,15165205.0,12735041.974934408,2.48,2.086,SPIKE,,,2026-03-27 02:19:48.108106
8589935187,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",202210,2022,10,2022-10-01,Import,52715483.0,30716585.166666668,7240974.843158066,3.04,0.7162,SPIKE,,,2026-03-27 02:19:48.108106
8589935936,55,55,Man-made staple fibres,202210,2022,10,2022-10-01,Export,8321413.0,5816374.416666667,793611.8748330844,3.16,0.4307,SPIKE,,,2026-03-27 02:19:48.108106
8589936147,64,64,Footwear; gaiters and the like; parts of such articles,202210,2022,10,2022-10-01,Export,12001634.0,7292990.916666667,1451020.7140341813,3.25,0.6456,SPIKE,,,2026-03-27 02:19:48.108106
1237,75,75,Nickel and articles thereof,202210,2022,10,2022-10-01,Import,167825200.0,44631450.583333336,10350771.442500673,11.9,2.7602,SPIKE,,,2026-03-27 02:19:48.108106
1267,78,78,Lead and articles thereof,202210,2022,10,2022-10-01,Export,32549241.0,47905617.75,7490438.252043084,-2.05,-0.3206,DROP,,,2026-03-27 02:19:48.108106
8589936594,79,79,Zinc and articles thereof,202210,2022,10,2022-10-01,Export,109381338.0,186797171.08333334,27293002.85557223,-2.84,-0.4144,DROP,,,2026-03-27 02:19:48.108106
1417,86,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",202210,2022,10,2022-10-01,Export,56336161.0,30016729.416666668,12878479.202606095,2.04,0.8768,SPIKE,,,2026-03-27 02:19:48.108106
1592,92,92,Musical instruments; parts and accessories of such articles,202210,2022,10,2022-10-01,Import,38537185.0,29625314.5,2970352.957364234,3.0,0.3008,SPIKE,,,2026-03-27 02:19:48.108106
1678,97,97,Works of art; collectors' pieces and antiques,202210,2022,10,2022-10-01,Export,20566416.0,12494063.333333334,3104296.130938962,2.6,0.6461,SPIKE,,,2026-03-27 02:19:48.108106
8589934691,4,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",202211,2022,11,2022-11-01,Import,137266874.0,105170218.83333333,13641010.219443792,2.35,0.3052,SPIKE,,,2026-03-27 02:19:48.108106
164,6,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",202211,2022,11,2022-11-01,Export,165028743.0,78051960.58333333,39501085.7970827,2.2,1.1143,SPIKE,,,2026-03-27 02:19:48.108106
257,10,10,Cereals,202211,2022,11,2022-11-01,Export,1791679039.0,961147126.25,298047903.4219526,2.79,0.8641,SPIKE,,,2026-03-27 02:19:48.108106
342,12,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",202211,2022,11,2022-11-01,Export,2155143433.0,785682982.5833334,420511091.06801134,3.26,1.743,SPIKE,,,2026-03-27 02:19:48.108106
8589935188,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",202211,2022,11,2022-11-01,Import,77004258.0,33108091.833333332,9279447.955809988,4.73,1.3258,SPIKE,,,2026-03-27 02:19:48.108106
581,26,26,"Ores, slag and ash",202211,2022,11,2022-11-01,Export,870234879.0,1257596705.9166667,191056946.1699179,-2.03,-0.308,DROP,,,2026-03-27 02:19:48.108106
8589935443,31,31,Fertilizers,202211,2022,11,2022-11-01,Import,559944787.0,329120348.25,105136906.88071801,2.2,0.7013,SPIKE,,,2026-03-27 02:19:48.108106
806,45,45,Cork and articles of cork,202211,2022,11,2022-11-01,Export,59095.0,221370.16666666666,60393.60339824279,-2.69,-0.733,DROP,,,2026-03-27 02:19:48.108106
8589935765,50,50,Silk,202211,2022,11,2022-11-01,Export,60728.0,13738.583333333334,13107.559015928962,3.58,3.4203,SPIKE,,,2026-03-27 02:19:48.108106
8589935959,56,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",202211,2022,11,2022-11-01,Import,148793830.0,89267158.91666667,10299060.063016055,5.78,0.6668,SPIKE,,,2026-03-27 02:19:48.108106
8589936595,79,79,Zinc and articles thereof,202211,2022,11,2022-11-01,Export,107430683.0,181985642.58333334,35061226.8781253,-2.13,-0.4097,DROP,,,2026-03-27 02:19:48.108106
8589936970,93,93,Arms and ammunition; parts and accessories thereof,202211,2022,11,2022-11-01,Export,62491194.0,32074292.75,9322817.302405447,3.26,0.9483,SPIKE,,,2026-03-27 02:19:48.108106
8589937111,98,98,Reserved for National Use,202211,2022,11,2022-11-01,Import,32647261.0,17824338.25,6080794.624186548,2.44,0.8316,SPIKE,,,2026-03-27 02:19:48.108106
8589934692,4,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",202212,2022,12,2022-12-01,Import,161747363.0,108056373.16666667,16433469.231927197,3.27,0.4969,SPIKE,,,2026-03-27 02:19:48.108106
210,7,07,Vegetables and certain roots and tubers; edible,202212,2022,12,2022-12-01,Import,524196211.0,395047051.25,63952435.33766047,2.02,0.3269,SPIKE,,,2026-03-27 02:19:48.108106
807,45,45,Cork and articles of cork,202212,2022,12,2022-12-01,Export,43789.0,215247.41666666666,72687.8811625536,-2.36,-0.7966,DROP,,,2026-03-27 02:19:48.108106
899,46,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",202212,2022,12,2022-12-01,Import,3474851.0,6472640.25,1380444.9646968003,-2.17,-0.4631,DROP,,,2026-03-27 02:19:48.108106
8589935870,53,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,202212,2022,12,2022-12-01,Export,511611.0,228762.66666666666,140070.71984234077,2.02,1.2364,SPIKE,,,2026-03-27 02:19:48.108106
8589936596,79,79,Zinc and articles thereof,202212,2022,12,2022-12-01,Export,93033462.0,174994541.91666666,40906677.81092672,-2.0,-0.4684,DROP,,,2026-03-27 02:19:48.108106
1499,88,88,"Aircraft, spacecraft, and parts thereof",202212,2022,12,2022-12-01,Export,2053109069.0,1000466312.0833334,396085830.0665829,2.66,1.0522,SPIKE,,,2026-03-27 02:19:48.108106
8589936893,91,91,Clocks and watches and parts thereof,202212,2022,12,2022-12-01,Export,5025341.0,2950813.0,723572.1792753455,2.87,0.703,SPIKE,,,2026-03-27 02:19:48.108106
8589937163,99,99,Reserved for National Use,202212,2022,12,2022-12-01,Import,2114085736.0,1394859084.0833333,303711367.73840296,2.37,0.5156,SPIKE,,,2026-03-27 02:19:48.108106
808,45,45,Cork and articles of cork,202301,2023,1,2023-01-01,Export,28803.0,193087.58333333334,81297.14629281928,-2.02,-0.8508,DROP,,,2026-03-27 02:19:48.108106
8589935871,53,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,202301,2023,1,2023-01-01,Export,702890.0,239372.25,156751.01128229676,2.96,1.9364,SPIKE,,,2026-03-27 02:19:48.108106
8589936180,65,65,Headgear and parts thereof,202301,2023,1,2023-01-01,Export,2749961.0,5341763.333333333,1280235.1124919017,-2.02,-0.4852,DROP,,,2026-03-27 02:19:48.108106
8589937164,99,99,Reserved for National Use,202301,2023,1,2023-01-01,Import,704961484.0,1402463978.3333333,321487423.4719636,-2.17,-0.4973,DROP,,,2026-03-27 02:19:48.108106
8589935364,30,30,Pharmaceutical products,202302,2023,2,2023-02-01,Import,2821929833.0,2150291508.25,310221504.86574715,2.17,0.3123,SPIKE,,,2026-03-27 02:19:48.108106
8589937002,93,93,Arms and ammunition; parts and accessories thereof,202302,2023,2,2023-02-01,Import,97601499.0,58274399.666666664,13653752.30055189,2.88,0.6749,SPIKE,,,2026-03-27 02:19:48.108106
8589934855,12,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",202303,2023,3,2023-03-01,Import,233858039.0,152714300.0,26171242.471564647,3.1,0.5313,SPIKE,,,2026-03-27 02:19:48.108106
8589935355,30,30,Pharmaceutical products,202303,2023,3,2023-03-01,Export,1286540720.0,963711933.5,157890049.74301183,2.04,0.335,SPIKE,,,2026-03-27 02:19:48.108106
8589935462,33,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",202303,2023,3,2023-03-01,Export,363906926.0,240226404.75,11670248.593516741,10.6,0.5148,SPIKE,,,2026-03-27 02:19:48.108106
8589935517,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,202303,2023,3,2023-03-01,Export,50438498.0,27997845.5,6241870.48044989,3.6,0.8015,SPIKE,,,2026-03-27 02:19:48.108106
8589935557,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,202303,2023,3,2023-03-01,Import,33056374.0,25326753.333333332,3280946.617572555,2.36,0.3052,SPIKE,,,2026-03-27 02:19:48.108106
1000,52,52,Cotton,202303,2023,3,2023-03-01,Export,1933301.0,1479155.1666666667,199113.76670310108,2.28,0.307,SPIKE,,,2026-03-27 02:19:48.108106
8589935937,55,55,Man-made staple fibres,202303,2023,3,2023-03-01,Export,8915296.0,6413200.25,1140953.013184084,2.19,0.3901,SPIKE,,,2026-03-27 02:19:48.108106
8589937070,98,98,Reserved for National Use,202303,2023,3,2023-03-01,Export,234642436.0,165799118.58333334,20986711.654841423,3.28,0.4152,SPIKE,,,2026-03-27 02:19:48.108106
1418,86,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",202304,2023,4,2023-04-01,Export,71033970.0,41818675.75,9384831.822649414,3.11,0.6986,SPIKE,,,2026-03-27 02:19:48.108106
8589937071,98,98,Reserved for National Use,202304,2023,4,2023-04-01,Export,257673693.0,169593983.0,28393873.68989596,3.1,0.5194,SPIKE,,,2026-03-27 02:19:48.108106
165,6,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",202305,2023,5,2023-05-01,Export,161608545.0,82309229.58333333,38438310.18185863,2.06,0.9634,SPIKE,,,2026-03-27 02:19:48.108106
838,45,45,Cork and articles of cork,202305,2023,5,2023-05-01,Import,3960359.0,2672387.3333333335,503266.8597676825,2.56,0.482,SPIKE,,,2026-03-27 02:19:48.108106
8589935792,50,50,Silk,202305,2023,5,2023-05-01,Import,976157.0,588042.1666666666,161039.0505898454,2.41,0.66,SPIKE,,,2026-03-27 02:19:48.108106
8589936290,67,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",202305,2023,5,2023-05-01,Export,6217049.0,1296830.0833333333,346636.26067981304,14.19,3.794,SPIKE,,,2026-03-27 02:19:48.108106
8589936631,79,79,Zinc and articles thereof,202305,2023,5,2023-05-01,Import,19547328.0,14495024.416666666,1723161.8544748412,2.93,0.3486,SPIKE,,,2026-03-27 02:19:48.108106
8589936678,81,81,"Metals; n.e.c., cermets and articles thereof",202305,2023,5,2023-05-01,Export,141046954.0,93327426.91666667,16396394.627510048,2.91,0.5113,SPIKE,,,2026-03-27 02:19:48.108106
8589936814,88,88,"Aircraft, spacecraft, and parts thereof",202305,2023,5,2023-05-01,Import,1362561382.0,912210854.1666666,134822986.09615326,3.34,0.4937,SPIKE,,,2026-03-27 02:19:48.108106
1679,97,97,Works of art; collectors' pieces and antiques,202305,2023,5,2023-05-01,Export,77379667.0,14408164.583333334,3532607.3848499306,17.83,4.3705,SPIKE,,,2026-03-27 02:19:48.108106
8589937072,98,98,Reserved for National Use,202305,2023,5,2023-05-01,Export,258701884.0,178680873.25,37168000.5062936,2.15,0.4478,SPIKE,,,2026-03-27 02:19:48.108106
218,8,08,"Fruit and nuts, edible; peel of citrus fruit or melons",202306,2023,6,2023-06-01,Import,791716281.0,607165872.3333334,44723542.76594363,4.13,0.304,SPIKE,,,2026-03-27 02:19:48.108106
8589934924,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,202306,2023,6,2023-06-01,Export,475365.0,315226.5833333333,69744.36044774624,2.3,0.508,SPIKE,,,2026-03-27 02:19:48.108106
392,16,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",202306,2023,6,2023-06-01,Export,212044817.0,143955365.08333334,27884483.28073948,2.44,0.473,SPIKE,,,2026-03-27 02:19:48.108106
8589935518,36,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,202306,2023,6,2023-06-01,Export,62573820.0,29290380.416666668,8727758.355132,3.81,1.1363,SPIKE,,,2026-03-27 02:19:48.108106
1001,52,52,Cotton,202306,2023,6,2023-06-01,Export,2222920.0,1554542.5,210381.14114344498,3.18,0.43,SPIKE,,,2026-03-27 02:19:48.108106
8589935872,53,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,202306,2023,6,2023-06-01,Export,1028937.0,290325.9166666667,211127.7586919,3.5,2.5441,SPIKE,,,2026-03-27 02:19:48.108106
8589936415,71,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",202306,2023,6,2023-06-01,Import,3204036709.0,2029632762.6666667,263277298.7859483,4.46,0.5786,SPIKE,,,2026-03-27 02:19:48.108106
8589936761,87,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",202306,2023,6,2023-06-01,Export,7611565820.0,5744168768.083333,764325638.024337,2.44,0.3251,SPIKE,,,2026-03-27 02:19:48.108106
1541,89,89,"Ships, boats and floating structures",202306,2023,6,2023-06-01,Import,295963129.0,160446293.5,58486238.79503123,2.32,0.8446,SPIKE,,,2026-03-27 02:19:48.108106
8589937003,93,93,Arms and ammunition; parts and accessories thereof,202306,2023,6,2023-06-01,Import,108822210.0,68053101.58333333,14509304.563956702,2.81,0.5991,SPIKE,,,2026-03-27 02:19:48.108106
532,25,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",202307,2023,7,2023-07-01,Export,275323453.0,198118867.75,38152193.47253758,2.02,0.3897,SPIKE,,,2026-03-27 02:19:48.108106
8589935415,31,31,Fertilizers,202307,2023,7,2023-07-01,Export,733183002.0,1384745395.5833333,239564917.76815867,-2.72,-0.4705,DROP,,,2026-03-27 02:19:48.108106
8589935622,41,41,Raw hides and skins (other than furskins) and leather,202307,2023,7,2023-07-01,Export,10718611.0,15874383.5,1347726.4878518735,-3.83,-0.3248,DROP,,,2026-03-27 02:19:48.108106
8589935711,47,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,202307,2023,7,2023-07-01,Export,481572509.0,739197061.3333334,93442203.89360149,-2.76,-0.3485,DROP,,,2026-03-27 02:19:48.108106
8589935914,54,54,Man-made filaments; strip and the like of man-made textile materials,202307,2023,7,2023-07-01,Import,31805559.0,49873596.666666664,5057005.725103044,-3.57,-0.3623,DROP,,,2026-03-27 02:19:48.108106
8589936085,62,62,Apparel and clothing accessories; not knitted or crocheted,202307,2023,7,2023-07-01,Export,119589380.0,72032993.66666667,22062434.429769862,2.16,0.6602,SPIKE,,,2026-03-27 02:19:48.108106
8589936571,78,78,Lead and articles thereof,202307,2023,7,2023-07-01,Import,4502325.0,2753207.3333333335,573108.8782433346,3.05,0.6353,SPIKE,,,2026-03-27 02:19:48.108106
1002,52,52,Cotton,202308,2023,8,2023-08-01,Export,2259274.0,1642182.0833333333,263557.2151950237,2.34,0.3758,SPIKE,,,2026-03-27 02:19:48.108106
8589935938,55,55,Man-made staple fibres,202308,2023,8,2023-08-01,Export,4607181.0,6997868.416666667,1180717.6448861675,-2.02,-0.3416,DROP,,,2026-03-27 02:19:48.108106
8589936572,78,78,Lead and articles thereof,202308,2023,8,2023-08-01,Import,4651324.0,2947652.5,730963.1949222888,2.33,0.578,SPIKE,,,2026-03-27 02:19:48.108106
8589934925,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,202309,2023,9,2023-09-01,Export,676627.0,342265.25,77110.06320852504,4.34,0.9769,SPIKE,,,2026-03-27 02:19:48.108106
8589935020,15,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",202309,2023,9,2023-09-01,Import,248770482.0,186900366.91666666,29173136.86270256,2.12,0.331,SPIKE,,,2026-03-27 02:19:48.108106
8589935047,17,17,Sugars and sugar confectionery,202309,2023,9,2023-09-01,Import,265274201.0,180565707.33333334,27551689.45800089,3.07,0.4691,SPIKE,,,2026-03-27 02:19:48.108106
533,25,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",202309,2023,9,2023-09-01,Export,329813838.0,193977302.91666666,34323708.384864055,3.96,0.7003,SPIKE,,,2026-03-27 02:19:48.108106
8589935766,50,50,Silk,202309,2023,9,2023-09-01,Export,61888.0,18115.25,19225.913313806446,2.28,2.4163,SPIKE,,,2026-03-27 02:19:48.108106
197,7,07,Vegetables and certain roots and tubers; edible,202310,2023,10,2023-10-01,Export,914428015.0,685401026.75,95858825.33147854,2.39,0.3342,SPIKE,,,2026-03-27 02:19:48.108106
8589934926,14,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,202310,2023,10,2023-10-01,Export,1786031.0,360360.3333333333,120428.5799175997,11.84,3.9562,SPIKE,,,2026-03-27 02:19:48.108106
8589935048,17,17,Sugars and sugar confectionery,202310,2023,10,2023-10-01,Import,274290929.0,189179742.33333334,36039080.268542424,2.36,0.4499,SPIKE,,,2026-03-27 02:19:48.108106
8589935137,24,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",202310,2023,10,2023-10-01,Export,61588353.0,14884779.0,12320023.450397627,3.79,3.1377,SPIKE,,,2026-03-27 02:19:48.108106
637,29,29,Organic chemicals,202310,2023,10,2023-10-01,Import,1303147598.0,907515034.8333334,169023995.33161697,2.34,0.436,SPIKE,,,2026-03-27 02:19:48.108106
8589935767,50,50,Silk,202310,2023,10,2023-10-01,Export,297157.0,21735.666666666668,23011.164070485174,11.97,12.6714,SPIKE,,,2026-03-27 02:19:48.108106
8589934624,1,01,Animals; live,202311,2023,11,2023-11-01,Export,298561085.0,222339283.75,33247934.466621496,2.29,0.3428,SPIKE,,,2026-03-27 02:19:48.108106
307,10,10,Cereals,202311,2023,11,2023-11-01,Import,254319679.0,151116964.33333334,18100398.157081377,5.7,0.6829,SPIKE,,,2026-03-27 02:19:48.108106
8589935463,33,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",202311,2023,11,2023-11-01,Export,378538076.0,270458029.1666667,39047390.418938614,2.77,0.3996,SPIKE,,,2026-03-27 02:19:48.108106
839,45,45,Cork and articles of cork,202311,2023,11,2023-11-01,Import,1280225.0,2623508.25,580263.6097743736,-2.31,-0.512,DROP,,,2026-03-27 02:19:48.108106
869,46,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",202311,2023,11,2023-11-01,Export,188213.0,555794.1666666666,181601.65294593814,-2.02,-0.6614,DROP,,,2026-03-27 02:19:48.108106
8589935768,50,50,Silk,202311,2023,11,2023-11-01,Export,476522.0,45910.166666666664,82270.83692716982,5.23,9.3794,SPIKE,,,2026-03-27 02:19:48.108106
957,51,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",202311,2023,11,2023-11-01,Export,1260122.0,2256520.4166666665,432795.87029861764,-2.3,-0.4416,DROP,,,2026-03-27 02:19:48.108106
8589936181,65,65,Headgear and parts thereof,202311,2023,11,2023-11-01,Export,6761631.0,4410241.666666667,908384.272328255,2.59,0.5332,SPIKE,,,2026-03-27 02:19:48.108106
8589936894,91,91,Clocks and watches and parts thereof,202311,2023,11,2023-11-01,Export,6105542.0,4075189.8333333335,724458.2998819102,2.8,0.4982,SPIKE,,,2026-03-27 02:19:48.108106
8589935356,30,30,Pharmaceutical products,202312,2023,12,2023-12-01,Export,563432236.0,955353547.4166666,138264517.5228414,-2.83,-0.4102,DROP,,,2026-03-27 02:19:48.108106
958,51,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",202312,2023,12,2023-12-01,Export,838329.0,2213928.5,504161.2499747387,-2.73,-0.6213,DROP,,,2026-03-27 02:19:48.108106
1315,80,80,Tin; articles thereof,202312,2023,12,2023-12-01,Export,1911094.0,2997934.25,497833.4616919645,-2.18,-0.3625,DROP,,,2026-03-27 02:19:48.108106
1500,88,88,"Aircraft, spacecraft, and parts thereof",202312,2023,12,2023-12-01,Export,2944946937.0,1182793573.0,395278162.8041825,4.46,1.4898,SPIKE,,,2026-03-27 02:19:48.108106
8589936895,91,91,Clocks and watches and parts thereof,202312,2023,12,2023-12-01,Export,6317046.0,4271470.666666667,920850.2717716268,2.22,0.4789,SPIKE,,,2026-03-27 02:19:48.108106
1717,97,97,Works of art; collectors' pieces and antiques,202312,2023,12,2023-12-01,Import,16559656.0,28454108.583333332,4494497.489386884,-2.65,-0.418,DROP,,,2026-03-27 02:19:48.108106
8589937165,99,99,Reserved for National Use,202312,2023,12,2023-12-01,Import,2203457876.0,1432280091.5833333,306702679.26606023,2.51,0.5384,SPIKE,,,2026-03-27 02:19:48.108106
8589934890,13,13,"Lac; gums, resins and other vegetable saps and extracts",202401,2024,1,2024-01-01,Export,4674517.0,7346321.333333333,1051608.7979468182,-2.54,-0.3637,DROP,,,2026-03-27 02:19:48.108106
8589935416,31,31,Fertilizers,202401,2024,1,2024-01-01,Export,635008809.0,1069958999.25,210292353.02612546,-2.07,-0.4065,DROP,,,2026-03-27 02:19:48.108106
